Category	File.name	Field.name	Description
MRI_T_roi	abcd_mrirstv02	rsfmri_var_cdk_parstularisrh	Temporal variance in APARC ROI right-parstriangularis
MRI_T_roi	abcd_mrirstv02	rsfmri_var_cdk_periccrh	Temporal variance in APARC ROI right-pericalcarine
MRI_T_roi	abcd_mrirstv02	rsfmri_var_cdk_postcentralrh	Temporal variance in APARC ROI right-postcentral
MRI_T_roi	abcd_mrirstv02	rsfmri_var_cdk_psclaterh	Temporal variance in APARC ROI right-posteriorcingulate
MRI_T_roi	abcd_mrirstv02	rsfmri_var_cdk_precentralrh	Temporal variance in APARC ROI right-precentral
MRI_T_roi	abcd_mrirstv02	rsfmri_var_cdk_precuneusrh	Temporal variance in APARC ROI right-precuneus
MRI_T_roi	abcd_mrirstv02	rsfmri_var_cdk_rlaclaterh	Temporal variance in APARC ROI right-rostralanteriorcingulate
MRI_T_roi	abcd_mrirstv02	rsfmri_var_cdk_rlmdfrh	Temporal variance in APARC ROI right-rostralmiddlefrontal
MRI_T_roi	abcd_mrirstv02	rsfmri_var_cdk_sufrh	Temporal variance in APARC ROI right-superiorfrontal
MRI_T_roi	abcd_mrirstv02	rsfmri_var_cdk_spetalrh	Temporal variance in APARC ROI right-superiorparietal
MRI_T_roi	abcd_mrirstv02	rsfmri_var_cdk_sutrh	Temporal variance in APARC ROI right-superiorTemporal
MRI_T_roi	abcd_mrirstv02	rsfmri_var_cdk_smrh	Temporal variance in APARC ROI right-supramarginal
MRI_T_roi	abcd_mrirstv02	rsfmri_var_cdk_fpolerh	Temporal variance in APARC ROI right-frontalpole
MRI_T_roi	abcd_mrirstv02	rsfmri_var_cdk_tpolerh	Temporal variance in APARC ROI right-Temporalpole
MRI_T_roi	abcd_mrirstv02	rsfmri_var_cdk_tvtrh	Temporal variance in APARC ROI right-transverseTemporal
MRI_T_roi	abcd_mrirstv02	rsfmri_var_cdk_insularh	Temporal variance in APARC ROI right-insula
